features,recall,precision,f1,pr_auc,n_features
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6627596180015435,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6627334559771537,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6627254540616492,6
"['V14', 'V10', 'V8', 'V16', 'V4', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6627254540616492,6
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V20', 'V17', 'V2', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6626366083536209,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V17', 'V2', 'V19']",0.5945945945945946,0.8,0.6821705426356589,0.6626174513709181,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6625373399712445,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V19']",0.6216216216216216,0.8070175438596491,0.7022900763358778,0.662536102405161,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V2', 'V19']",0.5945945945945946,0.8,0.6821705426356589,0.6624753246948705,10
"['V14', 'V10', 'V1', 'V2', 'V5', 'V3', 'V6', 'V8', 'V21', 'V9', 'V11', 'V16', 'V7', 'V4']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6624539418393571,14
"['V14', 'V10', 'V1', 'V2', 'V5', 'V3', 'V6', 'V8', 'V21', 'V9', 'V11', 'V16', 'V7', 'V17', 'V18', 'V4']",0.5945945945945946,0.8,0.6821705426356589,0.6623868495268554,16
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V17']",0.5945945945945946,0.8,0.6821705426356589,0.6623729634789162,16
"['V14', 'V10', 'V8', 'V16', 'V4', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6623456897318049,6
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V20']",0.581081081081081,0.7962962962962963,0.671875,0.6623415287106454,8
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'Amount']",0.581081081081081,0.7962962962962963,0.671875,0.6623097220002209,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6622732351901159,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V20', 'V17', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6621692738974393,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6621325905832077,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6621325905832077,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20', 'V2', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6620944872679067,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V17', 'V2', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.66209404503518,12
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6620763159974453,8
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V17', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6620023020956304,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V2', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6619882021573132,8
